alan790712 2974486_5756407898963968_alan790712.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.306510e+01], ["UnaryOperator", 2.546021e+01], ["CallExpr", 7.850746e+00], ["CaseStmt", 9.193464e+00], ["IntegerLiteral", 6.268060e+00], ["DeclRefExpr", 2.815096e+01], ["Var", 1.586466e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.193460e+00], ["ParenExpr", 2.439613e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.018787e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.593750e+00], ["ImplicitCastExpr", 8.343818e+00], ["MemberExpr", 1.086473e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.494632e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.457445e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.420536e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.010929e+00]] 
Ankzz 1460488_1483485_Ankzz.c [["CallExpr", 7.525424e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.530297e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.286248e+01], ["CaseStmt", 8.976742e+00], ["IntegerLiteral", 6.440768e+00], ["DeclRefExpr", 2.798849e+01], ["Var", 1.803571e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.976742e+00], ["ParenExpr", 2.424374e+01], ["StringLiteral", 3.000000e+00], ["Type", 6.028867e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 9.891282e+00], ["MemberExpr", 1.071316e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.479513e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.486921e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.438462e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.016267e+00]] 
Ankzz 1460488_1483488_Ankzz.c [["CallExpr", 7.519773e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.543891e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.270423e+01], ["CaseStmt", 8.970299e+00], ["IntegerLiteral", 6.424134e+00], ["DeclRefExpr", 2.799995e+01], ["Var", 1.803571e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.970299e+00], ["ParenExpr", 2.420814e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.027659e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 9.847671e+00], ["MemberExpr", 1.069072e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.474764e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.474748e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.437607e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.015857e+00]] 
Ankzz 1460488_1595491_Ankzz.c [["CallExpr", 7.519773e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.514551e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.279560e+01], ["CaseStmt", 8.952075e+00], ["IntegerLiteral", 6.441190e+00], ["DeclRefExpr", 2.785631e+01], ["Var", 1.796460e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.952080e+00], ["ParenExpr", 2.420423e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.029330e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 9.704830e+00], ["MemberExpr", 1.069877e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.469636e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.490003e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.437607e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.016791e+00]] 
Ankzz 2270488_2449486_Ankzz.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.270185e+01], ["UnaryOperator", 2.542226e+01], ["CallExpr", 7.628415e+00], ["CaseStmt", 9.011973e+00], ["IntegerLiteral", 6.381734e+00], ["DeclRefExpr", 2.820352e+01], ["Var", 1.750000e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.011973e+00], ["ParenExpr", 2.444498e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.024162e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 9.448738e+00], ["MemberExpr", 1.073206e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.497702e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.469049e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.431304e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.014037e+00]] 
Ankzz 2270488_2453486_Ankzz.c [["CallExpr", 7.664864e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.531335e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.285693e+01], ["CaseStmt", 9.051666e+00], ["IntegerLiteral", 6.353159e+00], ["DeclRefExpr", 2.803553e+01], ["Var", 1.646552e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.051666e+00], ["ParenExpr", 2.429406e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.022651e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 9.254916e+00], ["MemberExpr", 1.077667e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.481013e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.458014e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.435897e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.012967e+00]] 
Ankzz 2270488_2463486_Ankzz.c [["CallExpr", 7.583333e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.506176e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.284204e+01], ["CaseStmt", 8.914634e+00], ["IntegerLiteral", 6.445837e+00], ["DeclRefExpr", 2.783794e+01], ["Var", 1.810811e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.914636e+00], ["ParenExpr", 2.413552e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.030231e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 1.008716e+01], ["MemberExpr", 1.066590e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.464031e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.479454e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.420168e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.017190e+00]] 
Ankzz 2974486_5709773144064000_Ankzz.c [["CallExpr", 7.480000e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.485509e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.272828e+01], ["CaseStmt", 8.917722e+00], ["IntegerLiteral", 6.462857e+00], ["DeclRefExpr", 2.785427e+01], ["Var", 1.700934e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.917722e+00], ["ParenExpr", 2.411285e+01], ["StringLiteral", 3.000000e+00], ["Type", 6.029032e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.016121e+01], ["MemberExpr", 1.067542e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.460473e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.450339e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.433043e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.016754e+00]] 
Ankzz 2974486_5756407898963968_Ankzz.c [["CallExpr", 7.935323e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.541801e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.290322e+01], ["CaseStmt", 9.140494e+00], ["IntegerLiteral", 6.294529e+00], ["DeclRefExpr", 2.818067e+01], ["Var", 1.600000e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.140499e+00], ["ParenExpr", 2.443891e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.020465e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 8.641623e+00], ["MemberExpr", 1.080760e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.498225e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.460364e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.465649e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.011722e+00]] 
born2code 1460488_1483485_born2code.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.289014e+01], ["UnaryOperator", 2.512601e+01], ["CallExpr", 7.442528e+00], ["CaseStmt", 8.993201e+00], ["IntegerLiteral", 6.400600e+00], ["DeclRefExpr", 2.788634e+01], ["Var", 1.803571e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.993197e+00], ["ParenExpr", 2.417646e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.027142e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 9.655043e+00], ["MemberExpr", 1.074388e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.471556e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.483869e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.384259e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.015432e+00]] 
born2code 1460488_1483488_born2code.c [["IfStmt", 8.375000e+00], ["UnaryOperator", 2.510387e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.284267e+01], ["CallExpr", 7.356725e+00], ["BreakStmt", 8.907221e+00], ["ParenExpr", 2.423111e+01], ["CaseStmt", 8.907216e+00], ["IntegerLiteral", 6.483018e+00], ["DeclRefExpr", 2.787896e+01], ["Var", 1.918919e+00], ["Empty", 1.000000e+00], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.030225e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.000000e+00], ["CompoundStmt", 7.187500e+00], ["ImplicitCastExpr", 1.050637e+01], ["CStyleCastExpr", 5.017757e+00], ["MemberExpr", 1.067099e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.471371e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.494822e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.328947e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00]] 
born2code 1460488_1595491_born2code.c [["CallExpr", 7.337275e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.480350e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.279050e+01], ["CaseStmt", 8.935716e+00], ["IntegerLiteral", 6.462890e+00], ["DeclRefExpr", 2.755899e+01], ["Var", 1.728156e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.935714e+00], ["ParenExpr", 2.383925e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.030581e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.015748e+01], ["MemberExpr", 1.067404e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.436157e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.467571e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.407477e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.017567e+00]] 
born2code 2270488_2449486_born2code.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.282025e+01], ["UnaryOperator", 2.507763e+01], ["CallExpr", 7.635870e+00], ["CaseStmt", 9.076452e+00], ["IntegerLiteral", 6.338624e+00], ["DeclRefExpr", 2.799266e+01], ["Var", 1.750000e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.076452e+00], ["ParenExpr", 2.426775e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.022801e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 9.204845e+00], ["MemberExpr", 1.077608e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.479276e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.469231e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.354782e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.013087e+00]] 
born2code 2270488_2453486_born2code.c [["CallExpr", 7.814435e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.542881e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.286562e+01], ["CaseStmt", 9.146129e+00], ["IntegerLiteral", 6.278235e+00], ["DeclRefExpr", 2.797168e+01], ["Var", 1.600000e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.146133e+00], ["ParenExpr", 2.423458e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.017989e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 8.471293e+00], ["MemberExpr", 1.080988e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.475580e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.465057e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.412844e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.010570e+00]] 
born2code 2270488_2463486_born2code.c [["CallExpr", 7.556180e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.555748e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.266148e+01], ["BreakStmt", 8.923079e+00], ["ParenExpr", 2.438880e+01], ["CaseStmt", 8.923076e+00], ["IntegerLiteral", 6.530156e+00], ["DeclRefExpr", 2.819650e+01], ["Var", 1.841122e+00], ["Empty", 1.000000e+00], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.032427e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 1.081860e+01], ["CStyleCastExpr", 5.018834e+00], ["MemberExpr", 1.064082e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.494923e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.470727e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.431250e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00]] 
born2code 2974486_5709773144064000_born2code.c [["CallExpr", 7.358824e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.523176e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.277463e+01], ["CaseStmt", 8.948456e+00], ["IntegerLiteral", 6.514847e+00], ["DeclRefExpr", 2.785225e+01], ["Var", 1.728156e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.948456e+00], ["ParenExpr", 2.411467e+01], ["StringLiteral", 3.000000e+00], ["Type", 6.034164e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.054586e+01], ["FloatingLiteral", 5.000000e+00], ["MemberExpr", 1.069737e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.464996e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.456192e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.348673e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.019815e+00]] 
born2code 2974486_5756407898963968_born2code.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.310303e+01], ["UnaryOperator", 2.554619e+01], ["CallExpr", 7.857868e+00], ["CaseStmt", 9.174787e+00], ["IntegerLiteral", 6.288812e+00], ["DeclRefExpr", 2.840057e+01], ["Var", 1.604839e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.174787e+00], ["ParenExpr", 2.467010e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.020559e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 8.470591e+00], ["MemberExpr", 1.085858e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.522693e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.466674e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.384615e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.011588e+00]] 
caf 1460488_1483485_caf.c [["CallExpr", 7.458101e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.532570e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.268618e+01], ["CaseStmt", 8.941980e+00], ["IntegerLiteral", 6.530430e+00], ["DeclRefExpr", 2.806476e+01], ["Var", 1.728156e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.941980e+00], ["ParenExpr", 2.433428e+01], ["StringLiteral", 5.000000e+00], ["Type", 6.034801e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 6.393939e+00], ["ImplicitCastExpr", 1.045676e+01], ["MemberExpr", 1.067292e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.485022e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.471054e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.425225e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.019992e+00]] 
caf 1460488_1483488_caf.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.265418e+01], ["UnaryOperator", 2.519167e+01], ["CallExpr", 7.442528e+00], ["CaseStmt", 8.928106e+00], ["IntegerLiteral", 6.542747e+00], ["DeclRefExpr", 2.813636e+01], ["Var", 1.728156e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.928106e+00], ["ParenExpr", 2.436646e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.035495e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.088918e+01], ["MemberExpr", 1.067910e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.487570e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.445503e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.351754e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.020684e+00]] 
caf 1460488_1595491_caf.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.276444e+01], ["UnaryOperator", 2.512271e+01], ["CallExpr", 7.358823e+00], ["CaseStmt", 8.929578e+00], ["IntegerLiteral", 6.461668e+00], ["DeclRefExpr", 2.769829e+01], ["Var", 1.728156e+00], ["Empty", 1.000000e+00], ["BreakStmt", 8.929579e+00], ["ParenExpr", 2.400900e+01], ["Record", 1.000000e+00], ["StringLiteral", 3.000000e+00], ["Type", 6.029927e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.259259e+00], ["ImplicitCastExpr", 1.022280e+01], ["MemberExpr", 1.068733e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.453522e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.461941e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.407477e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.017240e+00]] 
caf 2270488_2449486_caf.c [["CallExpr", 7.522473e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.536065e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.277189e+01], ["CaseStmt", 9.019610e+00], ["IntegerLiteral", 6.370603e+00], ["DeclRefExpr", 2.801523e+01], ["Var", 1.775862e+00], ["Empty", 1.000000e+00], ["BreakStmt", 9.019607e+00], ["ParenExpr", 2.424806e+01], ["StringLiteral", 3.000000e+00], ["Type", 6.023859e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 7.500000e+00], ["ImplicitCastExpr", 9.392617e+00], ["MemberExpr", 1.074006e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.481380e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.487935e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 1.407477e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.013739e+00]] 
caf 2270488_2453486_caf.c [["CallExpr", 7.316092e+00], ["IfStmt", 6.925926e+00], ["UnaryOperator", 2.475228e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.271601e+01], ["BreakStmt", 8.905663e+00], ["ParenExpr", 2.385212e+01], ["CaseStmt", 8.905664e+00], ["IntegerLiteral", 6.462694e+00], ["DeclRefExpr", 2.727891e+01], ["Var", 2.538960e+00], ["Empty", 1.000000e+00], ["Record", 1.000000e+00], ["StringLiteral", 9.400000e+00], ["Type", 6.029383e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 5.333333e+00], ["CompoundStmt", 7.453782e+00], ["ImplicitCastExpr", 1.031710e+01], ["CStyleCastExpr", 5.017425e+00], ["MemberExpr", 1.066472e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00], ["DeclStmt", 3.000000e+00], ["BinaryOperator", 2.426236e+01], ["Function", 1.000000e+00], ["CompoundAssignOperator", 8.494411e+00], ["WhileStmt", 4.500000e+00], ["ParmVar", 1.320536e+01], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00]] 
